"device_id","T0","T1","T11","T12 Total Round Time","T2","T3 Download Time","T4","T5 Compute Time","T6","T7","T8","T9 Lambda Runtime","Upload Time"
"36","","1647288809.9611773","","","1647288683.517383","0.7541859149932861","1647288686.5754347","3.058051586151123","1647288687","","","","0.42456531524658203"
"33","","1647288810.0200005","","","1647288683.4795556","0.8020005226135254","1647288686.6108997","3.1313440799713135","1647288687","","","","0.3891003131866455"
"22","","1647288803.1047568","","","1647288803.704846","0.6000890731811523","1647288806.0793643","2.374518394470215","1647288807","","","","0.9206357002258301"
"18","","1647288805.041956","","","1647288805.660552","0.618596076965332","1647288808.6621664","3.0016143321990967","1647288809","","","","0.3378336429595947"
"16","","1647288807.1282704","","","1647288682.7278516","0.18610048294067383","1647288686.1206317","3.392780065536499","1647288687","","","","0.8793683052062988"
"40","","1647288808.334438","","","1647288690.451435","0.8308351039886475","1647288566.3543735","1.706007719039917","1647288567","","","","0.6456265449523926"
"2","","1647288805.6046333","","","1647288805.6991155","0.0944821834564209","1647288808.4119084","2.7127928733825684","1647288809","","","","0.5880916118621826"
"13","","1647288807.3802354","","","1647288682.8402774","0.17078733444213867","1647288686.4480042","3.607726812362671","1647288687","","","","0.5519957542419434"
"8","","1647288808.3078647","","","1647288693.3609858","0.1067204475402832","1647288542.6600163","3.260721206665039","1647288543","","","","0.3399837017059326"
"9","","1647288798.1888456","","","1647288798.3568819","0.16803622245788574","1647288799.5406437","1.1837618350982666","1647288800","","","","0.45935630798339844"
"1","","1647288805.9008691","","","1647288806.0329792","0.1321101188659668","1647288809.2900114","3.2570321559906006","1647288810","","","","0.7099885940551758"
"31","","1647288808.4662576","","","1647288678.3738694","1.5951955318450928","1647288681.5465095","3.172640085220337","1647288683","","","","1.4534904956817627"
"6","","1647288807.9794858","","","1647288693.2955878","0.0786275863647461","1647288542.519706","3.3584978580474854","1647288543","","","","0.48029398918151855"
"38","","1647288808.1778078","","","1647288690.5989094","0.7516591548919678","1647288566.46648","1.6673657894134521","1647288567","","","","0.533519983291626"
"28","","1647288805.2093992","","","1647288696.2695389","1.7778539657592773","1647288567.7064044","3.3900692462921143","1647288569","","","","1.293595552444458"
"AVERAGER","","","1647288707","42.46928381919861","","","","","","1647288830.607828","1647288706.6286263","5.718162775039673",""
"30","","1647288808.3200724","","","1647288678.4214878","1.5897388458251953","1647288681.3841105","2.96262264251709","1647288682","","","","0.6158895492553711"
"35","","1647288810.0768933","","","1647288683.625278","0.8251857757568359","1647288686.7174451","3.0921671390533447","1647288687","","","","0.28255486488342285"
"24","","1647288803.5650456","","","1647288804.212558","0.6475124359130859","1647288807.0369117","2.8243536949157715","1647288808","","","","0.9630882740020752"
"27","","1647288805.5028105","","","1647288696.3600247","1.6131227016448975","1647288567.7341738","3.4676270484924316","1647288569","","","","1.2658262252807617"
