"device_id","T0","T1","T11","T12 Total Round Time","T2","T3 Download Time","T4","T5 Compute Time","T6","T7","T8","T9 Lambda Runtime","Upload Time"
"36","","1647291789.3953528","","","1647291790.193256","0.7979030609130859","1647291791.9954255","1.8021695613861084","1647291793","","","","1.0045745372772217"
"33","","1647291795.4846585","","","1647291797.9457667","2.4611082077026367","1647291800.1850016","2.2392349243164062","1647291801","","","","0.8149983882904053"
"22","","1647291788.9517848","","","1647291789.5908124","0.6390275955200195","1647291791.4371445","1.84633207321167","1647291792","","","","0.5628554821014404"
"18","","1647291771.6300662","","","1647291772.273828","0.6437618732452393","1647291774.0914938","1.8176658153533936","1647291775","","","","0.9085061550140381"
"16","","1647291774.8651235","","","1647291775.0490122","0.18388867378234863","1647291776.8233953","1.7743830680847168","1647291777","","","","0.1766047477722168"
"40","","1647291769.8725584","","","1647291770.6527064","0.7801480293273926","1647291772.4361796","1.783473253250122","1647291773","","","","0.5638203620910645"
"2","","1647291773.4794226","","","1647291773.559664","0.08024144172668457","1647291775.4342942","1.8746302127838135","1647291776","","","","0.5657057762145996"
"13","","1647291781.6405084","","","1647291781.837377","0.1968686580657959","1647291784.3774507","2.5400736331939697","1647291785","","","","0.622549295425415"
"8","","1647291778.5509396","","","1647291778.6330438","0.08210420608520508","1647291780.5422862","1.9092423915863037","1647291781","","","","0.4577138423919678"
"9","","1647291773.492589","","","1647291773.6647704","0.1721813678741455","1647291776.2654479","2.600677490234375","1647291777","","","","0.7345521450042725"
"1","","1647291787.1894562","","","1647291787.2457128","0.05625653266906738","1647291789.745857","2.5001442432403564","1647291790","","","","0.25414299964904785"
"31","","1647291798.3776472","","","1647291799.9995356","1.6218883991241455","1647291802.1143975","2.1148619651794434","1647291803","","","","0.8856024742126465"
"6","","1647291777.456248","","","1647291777.590757","0.13450884819030762","1647291779.5604458","1.969688892364502","1647291780","","","","0.43955421447753906"
"38","","1647291796.411879","","","1647291797.1628869","0.7510077953338623","1647291798.9667776","1.8038907051086426","1647291800","","","","1.0332224369049072"
"28","","1647291785.6067545","","","1647291787.2034836","1.596729040145874","1647291789.2675796","2.064095973968506","1647291790","","","","0.7324204444885254"
"AVERAGER","","","1647291810","44.43677473068237","","","","","","1647291804.6949086","1647291809.9644434","5.2695348262786865",""
"30","","1647291791.190446","","","1647291792.8298547","1.639408826828003","1647291794.694329","1.8644742965698242","1647291796","","","","1.305670976638794"
"35","","1647291795.8486288","","","1647291796.6583033","0.8096745014190674","1647291798.8984249","2.240121603012085","1647291800","","","","1.1015751361846924"
"24","","1647291782.6810305","","","1647291783.2885857","0.6075551509857178","1647291785.1231942","1.834608554840088","1647291786","","","","0.8768057823181152"
"27","","1647291791.708648","","","1647291793.3176544","1.609006404876709","1647291795.7746165","2.4569621086120605","1647291797","","","","1.2253835201263428"
"5","","1647291785.3218114","","","1647291785.4033108","0.08149933815002441","1647291787.7955134","2.392202615737915","1647291788","","","","0.20448660850524902"
"4","","1647291781.4767053","","","1647291781.5511734","0.07446813583374023","1647291783.4422076","1.8910341262817383","1647291784","","","","0.5577924251556396"
"32","","1647291786.382575","","","1647291788.336223","1.9536478519439697","1647291790.1334429","1.79721999168396","1647291791","","","","0.8665571212768555"
"34","","1647291784.2228363","","","1647291784.9847636","0.7619273662567139","1647291786.746124","1.7613604068756104","1647291787","","","","0.2538759708404541"
"INITIATOR","1647291765.5632253","","","","","","","","","","","",""
