"device_id","T0","T1","T11","T12 Total Round Time","T2","T3 Download Time","T4","T5 Compute Time","T6","T7","T8","T9 Lambda Runtime","Upload Time"
"36","","1647291280.8270311","","","1647291281.586764","0.7597329616546631","1647291283.3351626","1.7483985424041748","1647291284","","","","0.6648373603820801"
"33","","1647291284.1832445","","","1647291284.9438002","0.7605557441711426","1647291287.2779455","2.3341453075408936","1647291288","","","","0.7220544815063477"
"22","","1647291283.6828237","","","1647291284.2918959","0.609072208404541","1647291286.0941906","1.8022947311401367","1647291287","","","","0.9058094024658203"
"18","","1647291266.339792","","","1647291266.9543128","0.614520788192749","1647291268.7722251","1.8179123401641846","1647291270","","","","1.2277748584747314"
"16","","1647291280.618383","","","1647291280.7937083","0.1753253936767578","1647291282.5548081","1.7610998153686523","1647291283","","","","0.4451918601989746"
"40","","1647291261.2635918","","","1647291262.0970852","0.8334934711456299","1647291263.8779593","1.7808740139007568","1647291265","","","","1.1220407485961914"
"2","","1647291281.0358686","","","1647291281.1250288","0.08916020393371582","1647291282.9602132","1.8351843357086182","1647291283","","","","0.03978681564331055"
"13","","1647291284.0640144","","","1647291284.2687004","0.20468592643737793","1647291286.7469356","2.4782352447509766","1647291287","","","","0.2530643939971924"
"8","","1647291285.4572437","","","1647291285.5357225","0.07847881317138672","1647291287.498622","1.9628994464874268","1647291288","","","","0.501378059387207"
"9","","1647291275.452333","","","1647291275.65383","0.20149707794189453","1647291278.251494","2.5976638793945312","1647291279","","","","0.7485060691833496"
"1","","1647291261.4427907","","","1647291261.5083103","0.06551957130432129","1647291264.0612032","2.5528929233551025","1647291265","","","","0.9387967586517334"
"31","","1647291266.283584","","","1647291267.8803742","1.596790075302124","1647291270.3586082","2.478234052658081","1647291271","","","","0.6413917541503906"
"6","","1647291284.6199038","","","1647291284.7074106","0.08750677108764648","1647291286.684372","1.976961374282837","1647291287","","","","0.3156280517578125"
"38","","1647291257.507578","","","1647291258.257703","0.7501251697540283","1647291260.0186815","1.7609784603118896","1647291261","","","","0.981318473815918"
"28","","1647291255.5326123","","","1647291257.1511047","1.6184923648834229","1647291258.9703383","1.8192336559295654","1647291260","","","","1.0296616554260254"
"AVERAGER","","","1647291298","44.580381631851196","","","","","","1647291293.2195284","1647291297.5688334","4.349304914474487",""
"30","","1647291262.2120602","","","1647291263.9038267","1.6917665004730225","1647291265.7819774","1.8781507015228271","1647291267","","","","1.2180225849151611"
"35","","1647291284.6857471","","","1647291285.5282235","0.8424763679504395","1647291287.8689454","2.340721845626831","1647291289","","","","1.1310546398162842"
"24","","1647291277.215271","","","1647291277.8402722","0.6250011920928955","1647291279.6380126","1.7977404594421387","1647291280","","","","0.3619873523712158"
"27","","1647291259.398682","","","1647291260.9956388","1.596956729888916","1647291263.3741722","2.378533363342285","1647291264","","","","0.6258277893066406"
"5","","1647291259.7977524","","","1647291259.8635502","0.06579780578613281","1647291262.4443305","2.580780267715454","1647291263","","","","0.5556695461273193"
"4","","1647291259.3189325","","","1647291259.4751234","0.1561908721923828","1647291261.3568811","1.8817577362060547","1647291262","","","","0.6431188583374023"
"32","","1647291257.422397","","","1647291259.0313423","1.608945369720459","1647291260.8193667","1.7880244255065918","1647291262","","","","1.180633306503296"
"34","","1647291275.9610739","","","1647291276.718707","0.7576332092285156","1647291278.4901478","1.7714407444000244","1647291279","","","","0.5098521709442139"
"INITIATOR","1647291253.4196184","","","","","","","","","","","",""
"23","","1647291256.4898715","","","1647291257.1118267","0.621955156326294","1647291259.6318226","2.519995927810669","1647291260","","","","0.3681774139404297"
"19","","1647291276.0854523","","","1647291276.7165895","0.6311371326446533","1647291279.1163566","2.3997671604156494","1647291280","","","","0.883643388748169"
"26","","1647291286.6550956","","","1647291288.4337683","1.778672695159912","1647291290.2364492","1.8026809692382812","1647291291","","","","0.7635507583618164"
"7","","1647291259.767099","","","1647291259.8416822","0.07458329200744629","1647291262.479401","2.637718915939331","1647291263","","","","0.5205988883972168"
"11","","1647291275.5041778","","","1647291275.6832705","0.1790926456451416","1647291278.2866359","2.603365421295166","1647291279","","","","0.7133641242980957"
"3","","1647291261.2747025","","","1647291261.3518426","0.07714009284973145","1647291263.9071126","2.555269956588745","1647291264","","","","0.09288740158081055"
"20","","1647291269.8789253","","","1647291270.5031555","0.624230146408081","1647291272.3378668","1.8347113132476807","1647291273","","","","0.6621332168579102"
"39","","1647291264.5131087","","","1647291265.2725382","0.7594294548034668","1647291267.8058226","2.5332844257354736","1647291269","","","","1.1941773891448975"
"37","","1647291264.5714269","","","1647291265.3180969","0.7466700077056885","1647291267.9064734","2.588376522064209","1647291269","","","","1.0935266017913818"
"29","","1647291265.9683516","","","1647291267.5941796","1.6258280277252197","1647291270.0296025","2.435422897338867","1647291271","","","","0.9703974723815918"
"21","","1647291256.3018928","","","1647291256.9219704","0.6200776100158691","1647291259.4990587","2.5770883560180664","1647291260","","","","0.500941276550293"
"25","","1647291258.975519","","","1647291260.5844347","1.6089158058166504","1647291262.9960575","2.4116227626800537","1647291264","","","","1.0039424896240234"
"12","","1647291268.220388","","","1647291268.4074035","0.18701553344726562","1647291270.1404307","1.7330272197723389","1647291271","","","","0.8595693111419678"
"17","","1647291275.2359807","","","1647291275.8740535","0.6380727291107178","1647291278.3337023","2.459648847579956","1647291279","","","","0.6662976741790771"
"10","","1647291270.745104","","","1647291270.9424524","0.19734835624694824","1647291272.835927","1.8934745788574219","1647291273","","","","0.16407299041748047"
"15","","1647291283.8505383","","","1647291284.0342846","0.183746337890625","1647291286.4661577","2.431873083114624","1647291287","","","","0.5338423252105713"
"14","","1647291275.684872","","","1647291275.926858","0.24198603630065918","1647291277.6720352","1.7451772689819336","1647291278","","","","0.32796478271484375"
